-0.1022008,0.3275503,0.979,-0.1147068,0.3075389,0.95,-0.1199851,0.3476385,1.092,-0.1402397,0.3136588,1.087,-0.1179668,0.2707474,1.046,-0.2691004,0.2231969,0.966,-0.2898923,0.2057206,0.983,-0.1218573,0.2011228,1.053,-0.291258,0.1683378,1.015,-0.2739605,0.1593791,1.065,-0.1629837,0.1533246,1.022,0.3628165,0.3798376,0.655,0.3219816,0.3328968,0.631,0.2678721,0.3147253,0.626,0.3341571,0.3149722,0.643,0.2329109,0.3228884,0.714,0.3991874,0.2762989,0.674,0.2033554,0.2842084,0.758,0.3339674,0.2099957,0.64,0.3072941,0.1712373,0.642,0.329176,0.1667634,0.758,0.3224933,0.1459207,0.757,0
-0.2096699,0.3001729,0.936,-0.2328073,0.292811,0.937,-0.1314036,0.3019263,1.087,-0.2941617,0.2326184,1.007,-0.124107,0.2253534,1.073,-0.2927312,0.1855902,1.05,-0.3128279,0.161361,1.06,-0.3112206,0.1254595,1.026,-0.1903849,0.1120979,1.082,-0.2324269,0.09802619,1.059,-0.06980085,0.406626,0.724,-0.09600952,0.3811525,0.714,0.001485396,0.4330336,0.8290001,-0.1104503,0.3709849,0.733,0.003765034,0.3811895,0.835,0.01735503,0.3238043,0.8330001,-0.1075285,0.2445917,0.714,-0.1078668,0.2799879,0.837,-0.1286737,0.2737922,0.839,0.1075226,0.2433995,0.8280001,0.1079978,0.2195484,0.831,0
-0.1257685,0.3887615,0.867,-0.08498535,0.3692124,0.86,-0.06113109,0.3639724,0.887,-0.1310006,0.3484493,0.9030001,-0.03577435,0.3509495,0.9850001,-0.1393927,0.276969,0.835,-0.1944215,0.3004496,0.961,-0.1610237,0.298566,0.98,-0.1210755,0.2907517,0.98,-0.07223517,0.2631331,0.9030001,-0.008845941,0.4841056,0.973,-0.141985,0.3793716,0.895,-0.04294358,0.3781042,0.966,-0.03968232,0.3307788,0.95,-0.1569532,0.2776217,0.844,-0.1821292,0.3008336,0.979,-0.203011,0.2922082,0.9770001,-0.2221987,0.2789522,0.9680001,0.02074167,0.2416791,0.878,-0.03981951,0.2514622,0.951,0.008918949,0.2288961,0.8930001,0
-0.05585371,0.3713258,0.9620001,-0.07238946,0.3654423,1.092,-0.1805191,0.2999614,0.943,-0.3034838,0.302202,1.03,-0.3080206,0.2442716,0.9990001,-0.3326156,0.2132828,1.033,-0.2943807,0.1751999,1.007,-0.3110489,0.1575352,1.035,-0.3208036,0.1203182,1.03,-0.2137438,0.1045149,1.096,-0.2565719,0.0709739,1.088,-0.06244925,0.3714347,1.027,-0.005992238,0.337468,0.9400001,-0.0282466,0.3438281,1.003,0.01409464,0.2861778,0.914,0.02787628,0.2769376,0.9590001,0.0496553,0.2525165,0.975,0.09860412,0.2457877,1.013,0.1236571,0.2106371,0.9310001,0.1227908,0.1914967,0.924,0.08718047,0.1869397,1.007,0.1309099,0.1611123,0.984,0
-0.1185198,0.3522879,1.053,-0.2049159,0.2969733,0.9260001,-0.2980449,0.3078807,1.021,-0.1504142,0.2784154,1.054,-0.154859,0.2493343,1.064,-0.3232648,0.2182836,1.03,-0.129283,0.1977507,1.021,-0.1419176,0.1722399,1.052,-0.2721311,0.1301017,0.957,-0.2849714,0.125886,1.052,-0.191645,0.1163505,1.041,0.1835824,0.3472922,0.983,0.2090686,0.3002393,0.877,0.2305035,0.329138,1.001,0.2922862,0.3264306,1.027,0.1463482,0.2942745,1.02,0.3014144,0.2477398,0.95,0.1906517,0.2182117,0.901,0.1366704,0.1962897,1.028,0.1776994,0.1590825,1.006,0.218673,0.1275599,1.018,0.2822237,0.09220014,1.028,0
-0.1130527,0.3113794,0.9160001,-0.2379087,0.2911061,0.9080001,-0.1453342,0.3053899,1.039,-0.1200002,0.2627053,1.015,-0.1309194,0.2398049,1.035,-0.2975803,0.1940974,0.9400001,-0.2946827,0.1868274,1.057,-0.3118132,0.1622183,1.047,-0.2535941,0.1273766,0.9960001,-0.2790564,0.1092278,1.03,-0.2586957,0.09130109,1.049,0.2004406,0.3326581,0.9490001,0.2899389,0.3004421,0.914,0.2220499,0.2852074,0.9990001,0.3035542,0.2273948,0.91,0.3375465,0.2192925,0.95,0.3226976,0.1976016,0.983,0.3530776,0.1728057,0.95,0.3581376,0.1710581,1,0.4026324,0.1405255,0.9960001,0.3684392,0.1129225,0.9910001,0.3753139,0.09772222,0.974,0
-0.1244168,0.3061726,0.9080001,-0.2289899,0.2891983,0.9020001,-0.2908905,0.2979784,1.025,-0.2679992,0.2337619,0.9350001,-0.2854176,0.2203858,0.9770001,-0.2718322,0.1943464,0.966,-0.1223029,0.1774481,1.032,-0.2651912,0.1518751,1.053,-0.2722488,0.1175253,1.005,-0.1687053,0.1124403,1.057,-0.2346822,0.09259863,1.031,0.1898768,0.2996896,0.855,0.3143088,0.2911511,0.8710001,0.2992884,0.2478373,0.869,0.324189,0.2252913,0.892,0.3126714,0.205525,0.8800001,0.3303464,0.1973778,0.9820001,0.3290693,0.1737711,0.955,0.2890528,0.1677114,0.9950001,0.3817198,0.127235,0.9770001,0.3362925,0.1129917,0.9910001,0.373072,0.09654958,0.989,0
-0.1073086,0.3433613,1.002,-0.2120837,0.2895621,0.9030001,-0.1437722,0.299541,1.048,-0.123286,0.2526905,1.019,-0.108291,0.2281444,1.008,-0.2820014,0.1941038,0.965,-0.2974668,0.1668316,0.9900001,-0.2598807,0.1544625,1.032,-0.2878927,0.1275074,1.042,-0.2643139,0.1141623,1.049,-0.2343963,0.1034047,1.055,0.2007763,0.3401811,0.9630001,0.2654829,0.287033,0.859,0.3322137,0.2952092,0.988,0.2042202,0.2527749,0.978,0.1864541,0.2292716,0.9680001,0.1867516,0.2058501,0.969,0.3186315,0.1559954,0.845,0.3084024,0.1664533,0.988,0.2399576,0.1350139,0.992,0.3941601,0.1160473,0.9950001,0.2769428,0.09775769,0.9990001,0
-0.1146847,0.3382545,0.9950001,-0.22284,0.2940317,0.9170001,-0.2689265,0.2729795,0.966,-0.1273898,0.2639747,1.053,-0.1284905,0.2348789,1.038,-0.2822551,0.199067,1.003,-0.2995729,0.1640698,1.006,-0.25611,0.1482801,1.028,-0.2552072,0.1212838,1.013,-0.269295,0.1064788,1.004,-0.2460936,0.09770929,1.056,0.1893048,0.3048382,0.863,0.2729888,0.2900444,0.868,0.2216655,0.2817696,0.951,0.2198364,0.2493359,0.965,0.1874172,0.2304558,0.973,0.3551112,0.2122412,0.9770001,0.3441416,0.1774426,0.961,0.287917,0.1666274,0.973,0.406619,0.1391095,0.9860001,0.3231204,0.1110769,0.9300001,0.3857049,0.09700389,0.9670001,0
-0.1151418,0.3268818,0.9540001,-0.1602257,0.2915179,0.901,-0.1420918,0.3135589,1.057,-0.1245023,0.2696888,1.053,-0.1358858,0.2310146,1.009,-0.2630986,0.1906482,0.9350001,-0.2753023,0.1752755,1.007,-0.1389522,0.1606318,1.051,-0.2576871,0.123911,1.012,-0.2588661,0.1044801,0.9850001,-0.2249488,0.1030371,1.051,0.194092,0.3087196,0.874,0.2770749,0.2893817,0.8660001,0.3175212,0.2740989,0.952,0.1881293,0.2446441,0.9770001,0.3275937,0.21121,0.915,0.3274619,0.1925402,0.9580001,0.3439006,0.1720921,0.946,0.3737261,0.1644251,0.9770001,0.2927953,0.1290309,0.989,0.3605146,0.1121348,0.984,0
