-0.1236739,0.3379055,1.002,-0.1886083,0.2926043,0.92,-0.2641334,0.2603343,0.9580001,-0.2830708,0.2212108,0.969,-0.1366634,0.2219446,1.057,-0.3343475,0.1967796,1.065,-0.1354377,0.1598762,1.046,-0.2871184,0.1196103,1,-0.272619,0.0997474,1.048,-0.2720961,0.07592848,1.035,-0.05288036,0.05444414,1.051,0.1938451,0.3558766,1.023,0.2854277,0.3151905,0.975,0.3348648,0.2890707,1.004,0.2528192,0.2451677,1.013,0.3740337,0.2073969,0.992,0.3743908,0.1698217,0.92,0.3609025,0.1623725,1.031,0.4143536,0.1474036,1.025,0.3299952,0.1343005,1.03,0.336418,0.1087533,0.932,0.2930689,0.09860042,1.008,0
-0.1213147,0.3133994,0.9220001,-0.1846097,0.2942109,0.9250001,-0.2489612,0.247837,0.9030001,-0.2998867,0.2410359,1.008,-0.1606606,0.2172299,1.009,-0.1587739,0.1990404,1.014,-0.1280668,0.1747905,1.033,-0.27472,0.1300926,0.957,-0.2804733,0.1045217,0.9860001,-0.2557715,0.08188751,1.004,-0.2654957,0.06509042,1.042,0.1972778,0.3248686,0.934,0.3083463,0.3197111,0.989,0.3116947,0.2755128,0.966,0.3496735,0.227432,0.941,0.2199067,0.2045454,0.9760001,0.23962,0.1926964,1.026,0.3831325,0.173758,1.016,0.3859902,0.1501533,0.988,0.37944,0.1255627,1.006,0.3497844,0.1078008,0.969,0.3014121,0.08366718,1.027,0
-0.1168042,0.3584896,1.038,-0.219364,0.2988015,0.956,-0.2578101,0.2466896,0.9170001,-0.2932605,0.2196293,0.951,-0.1306281,0.2139022,1.032,-0.1584553,0.1886404,1.048,-0.3079241,0.1574426,1.053,-0.1556409,0.1206057,1.028,-0.1865644,0.08955131,1.06,-0.05628586,0.06659449,1.061,-0.04934095,0.03096777,1.037,0.1906478,0.3084615,0.8800001,0.3184637,0.3190702,0.987,0.3223712,0.3007029,1.025,0.3350354,0.2335879,0.915,0.4161333,0.2246812,1.009,0.2271425,0.18482,0.984,0.4167157,0.1723134,1.024,0.4055585,0.1458078,0.9770001,0.4236857,0.1303359,1.001,0.3821034,0.1126655,1.013,0.2850259,0.08378833,1.028,0
-0.1188143,0.3109137,0.9220001,-0.2383647,0.2965541,0.9490001,-0.2902221,0.2863533,0.9760001,-0.328846,0.2437815,0.9350001,-0.3231121,0.2153819,0.933,-0.3272174,0.1842388,0.983,-0.3595984,0.164752,1.046,-0.1671952,0.137226,1.048,-0.2035708,0.1109544,1.044,-0.271677,0.08898753,1.023,-0.0725032,0.02827882,1.043,0.197393,0.3572613,1.027,0.2641365,0.3289469,1.026,0.3050715,0.3029183,1.023,0.3483876,0.2384026,0.924,0.4187387,0.2340457,1.002,0.2622654,0.2047078,1.017,0.4285554,0.1802333,1.006,0.4192795,0.1592573,0.978,0.3886899,0.1406116,1.016,0.2633974,0.113765,1.02,0.3377166,0.08707732,1.003,0
-0.136812,0.3093756,0.9250001,-0.2118488,0.2892415,0.9020001,-0.3375392,0.3140125,1.023,-0.2967492,0.2471278,0.892,-0.1649924,0.2541953,1.037,-0.3491583,0.213993,0.9850001,-0.1531837,0.1969961,1.032,-0.332607,0.1601867,0.983,-0.3145824,0.1375884,0.993,-0.1884063,0.1303081,1.039,-0.2259953,0.117817,1.03,0.4014825,0.3196292,0.8880001,0.296228,0.3125989,0.9670001,0.3101701,0.2537329,0.873,0.2532612,0.2538658,0.983,0.3965668,0.2113298,0.9490001,0.4236824,0.1798192,0.946,0.4537531,0.1739348,1.001,0.4294868,0.1492807,0.965,0.3824978,0.1301568,0.979,0.3799149,0.1150117,0.9860001,0.3472351,0.0908699,1.015,0
-0.1240058,0.3051611,0.905,-0.263539,0.294917,0.92,-0.1674633,0.3182802,1.054,-0.2999564,0.2370254,0.909,-0.1486994,0.2383092,1.041,-0.3443572,0.2013788,1.002,-0.3083453,0.1654362,0.9820001,-0.2685068,0.132169,0.9720001,-0.1784858,0.1247799,1.064,-0.2736378,0.1071068,1.01,-0.2477861,0.09437201,1.051,0.2034031,0.3349555,0.9630001,0.2537792,0.3291614,1.018,0.2895463,0.3013508,1.027,0.2746918,0.2558312,1.023,0.4062273,0.2139755,0.9850001,0.3978915,0.1749569,0.934,0.3874097,0.1716658,1.02,0.4155204,0.1521112,1.001,0.3981296,0.1372917,1.012,0.4032345,0.1206589,1.011,0.3719082,0.08884253,0.993,0
-0.1200813,0.3627383,1.067,-0.1471896,0.340824,1.053,-0.1660141,0.3181331,1.063,-0.1414369,0.2691165,1.051,-0.3776026,0.2284563,1.026,-0.1369333,0.2092849,1.037,-0.3089733,0.1657731,0.984,-0.2819329,0.1325687,0.938,-0.1723481,0.1303585,1.062,-0.2847458,0.1114548,1.051,-0.2547326,0.07840785,1.068,0.2006324,0.3436691,0.988,0.2538989,0.3208545,0.9760001,0.2925277,0.3014593,1.018,0.2732481,0.2570924,1.028,0.2346243,0.2213935,1.017,0.4038652,0.1738956,0.942,0.3858945,0.1682313,1.016,0.3895231,0.1498593,1.004,0.3945933,0.1324479,1.017,0.3960581,0.115811,0.993,0.3730277,0.09181977,0.9960001,0
-0.114591,0.3666633,1.07,-0.2419624,0.2930247,0.914,-0.3018456,0.284495,0.988,-0.134304,0.2635034,1.04,-0.1594769,0.238845,1.056,-0.3224005,0.2026862,1.036,-0.2894385,0.1611664,0.9720001,-0.2789859,0.1442565,1.02,-0.2592948,0.1139097,0.997,-0.2838532,0.107556,1.069,-0.05644315,0.06969879,1.064,0.4001147,0.3275505,0.9250001,0.3344617,0.3045513,0.934,0.3189314,0.2389393,0.8710001,0.3626314,0.2168209,0.897,0.2542057,0.2081866,1.007,0.4400983,0.1755692,0.965,0.3968767,0.1665985,1.023,0.4141808,0.1481353,1.011,0.342914,0.1338693,1.027,0.3450673,0.1140871,1.025,0
-0.1221489,0.34402,1.012,-0.244459,0.2991211,0.933,-0.2621618,0.2635117,0.915,-0.1608723,0.2700038,1.066,-0.164095,0.2387495,1.031,-0.3211179,0.2068755,0.989,-0.2925406,0.1597261,0.9480001,-0.3386648,0.149745,1.06,-0.2765016,0.1205749,1.031,-0.1968329,0.1078086,1.069,-0.05612848,0.06350635,1.058,0.1961141,0.3109404,0.8940001,0.244831,0.3273696,1.004,0.2776195,0.289392,1.024,0.2292095,0.2406513,0.994,0.4126599,0.2202687,1.014,0.4414203,0.1908242,1.004,0.3788862,0.1703282,1.012,0.437498,0.1520652,0.983,0.3802776,0.1348648,0.994,0.2684803,0.1231681,1.029,0.3609984,0.09016883,0.978,0
-0.1218308,0.3593316,1.057,-0.1960945,0.2950718,0.92,-0.2809001,0.2593694,0.936,-0.1627649,0.2507635,1.023,-0.3818738,0.2265451,1.03,-0.2964561,0.1958185,0.987,-0.1387662,0.1776399,1.05,-0.2806372,0.1423136,1.026,-0.2997811,0.1232092,1.054,-0.2257967,0.1063076,1.055,-0.05013695,0.06326952,1.054,0.1979696,0.3583049,1.03,0.283053,0.3122966,0.9580001,0.3371745,0.2582012,0.914,0.2736394,0.2493037,1.019,0.4027916,0.2224325,1.024,0.4189512,0.1818949,0.9710001,0.4251715,0.1701261,1.011,0.394563,0.1545641,1.017,0.3844721,0.130774,0.964,0.3852767,0.1202031,1.007,0.2994874,0.09233612,1.03,0
-0.122158,0.3222439,0.9480001,-0.2633098,0.2974845,0.928,-0.1581149,0.3109941,1.068,-0.1266609,0.259469,1.024,-0.3028372,0.2214578,0.9820001,-0.3349547,0.2080495,1.049,-0.3127505,0.1650882,0.9960001,-0.1610322,0.1451518,1.064,-0.3011438,0.1186097,1.039,-0.2532028,0.1085826,1.05,-0.2544875,0.0812461,1.067,0.1978373,0.3558295,1.015,0.2629649,0.3096519,0.942,0.2945558,0.26651,0.876,0.3685503,0.2502955,0.95,0.2279533,0.2258443,1,0.3736257,0.1746306,0.906,0.4203062,0.1697991,0.993,0.4308146,0.1515948,0.98,0.4218049,0.1387783,1.003,0.3474098,0.1204804,1.032,0
-0.1107409,0.3635858,1.061,-0.1745686,0.2950372,0.9120001,-0.2736067,0.2697846,0.964,-0.2759214,0.2263675,0.936,-0.1421124,0.2329597,1.055,-0.3077397,0.2060858,1.053,-0.2780831,0.1565968,0.96,-0.2721649,0.1409225,1.036,-0.1717159,0.1240929,1.058,-0.2587397,0.106819,1.061,-0.03561633,0.06603993,1.052,0.1918217,0.3200045,0.92,0.2234531,0.3335292,1.006,0.2992893,0.252564,0.869,0.2297594,0.2491415,0.9850001,0.2376483,0.2221711,0.984,0.3794259,0.1770064,0.9450001,0.3754291,0.1697461,1.025,0.3456278,0.1561977,1.027,0.4090602,0.1281178,0.9080001,0.3505866,0.122437,1.025,0
-0.2149556,0.3886664,0.96,-0.1601361,0.378228,0.96,-0.1444303,0.3422598,0.9260001,-0.113681,0.3278624,0.942,-0.2816913,0.2979513,0.914,-0.1236129,0.3007518,1.023,-0.2572061,0.2338928,0.906,-0.1497866,0.2355514,1.029,-0.1665635,0.2223563,1.046,-0.2626142,0.1980014,1.011,-0.1753287,0.1989739,1.014,0.2668313,0.3330964,0.863,0.2540758,0.3189322,0.876,0.3268904,0.2993316,0.86,0.24032,0.3341525,1.008,0.2234437,0.2926636,0.97,0.3122009,0.2379827,0.859,0.327225,0.2276136,0.9210001,0.2254659,0.2260824,1.001,0.3344344,0.1748615,0.92,0.3832161,0.1807834,1.009,0.3313981,0.1740212,1.001,0
-0.1910338,0.3645953,0.9450001,-0.2026378,0.3344022,0.905,-0.2144787,0.3164913,0.9030001,-0.1117196,0.3489564,1.043,-0.1419215,0.3154193,1.035,-0.2628019,0.2667626,0.9440001,-0.1092869,0.2790025,1.045,-0.2655545,0.2322536,0.9820001,-0.2867827,0.2093097,1,-0.2354459,0.1964728,0.989,-0.1510795,0.1954377,0.9820001,0.2642707,0.3364556,0.878,0.2204607,0.31617,0.8750001,0.3283542,0.3048698,0.883,0.3466804,0.2961965,0.8930001,0.3770022,0.2981993,1.007,0.2304661,0.2719161,1,0.3581844,0.2321905,0.95,0.2219025,0.2253177,1.022,0.3486115,0.1822741,0.9590001,0.3846283,0.1827582,1.02,0.3550603,0.1736629,0.984,0
-0.1894939,0.3378279,0.901,-0.2060119,0.3274606,0.92,-0.1231371,0.3166515,0.9170001,-0.1120341,0.3527864,1.046,-0.144664,0.3215143,1.055,-0.1476231,0.295823,1.055,-0.2560705,0.2328601,0.9020001,-0.2911111,0.2312449,1.025,-0.2813654,0.1973429,0.9810001,-0.2596772,0.1840997,1.01,-0.1655116,0.180466,0.988,0.2644105,0.3142283,0.863,0.2494221,0.301398,0.86,0.2976773,0.2958437,0.8710001,0.2528249,0.3113736,1.014,0.2123223,0.2715638,0.979,0.3611547,0.2427836,0.951,0.3627018,0.220899,0.9350001,0.374223,0.2105387,1.007,0.3237646,0.1720081,0.918,0.2639775,0.169416,0.9440001,0.4201508,0.1755779,0.98,0
-0.1969883,0.334888,0.913,-0.1443135,0.3243661,0.9250001,-0.1310896,0.3069079,0.9030001,-0.2543667,0.2983979,0.923,-0.2767143,0.2781528,0.975,-0.2583173,0.2423304,0.91,-0.1167534,0.2594903,1.035,-0.2868723,0.2223791,1.01,-0.2822258,0.1979464,0.984,-0.2554494,0.1748325,1.004,-0.156359,0.1804942,1.034,0.2656249,0.3109558,0.867,0.1956666,0.3416957,0.9900001,0.3544616,0.3053293,0.913,0.2540966,0.3046231,1.019,0.2169216,0.2665539,1,0.3673649,0.2340395,0.947,0.391314,0.220809,0.9680001,0.3383848,0.1717489,0.891,0.4442545,0.1782907,0.98,0.4351418,0.1652824,1.015,0.301113,0.1439037,0.9990001,0
-0.155232,0.3281106,0.901,-0.1059169,0.3598966,1.042,-0.1679104,0.3019169,0.9030001,-0.1434113,0.3244278,1.046,-0.2709261,0.2524477,0.9110001,-0.1142451,0.2622056,1.013,-0.2972532,0.2288878,1.027,-0.2867689,0.1994754,1.019,-0.2746729,0.1784314,1.025,-0.2778563,0.166942,1.058,0.2422988,0.3065589,0.868,0.2813871,0.3008943,0.872,0.343697,0.3045975,0.9110001,0.3541582,0.2775576,0.946,0.2567365,0.2684459,1.018,0.4320504,0.2447683,1.001,0.3762894,0.216789,0.998,0.3995392,0.1759851,0.9260001,0.3618559,0.174358,0.988,0.3146735,0.1616046,1.008,0.3835556,0.146288,1.017,0
